dataset_id,keyframe_id,frame_id,left_path,right_path,depth_float32_path,disparity_float32_path,valid_mask_path,calibration_path,valid_pixel_ratio,depth_median_mm,depth_p95_mm,disp_median_px,disp_p95_px,notes
dataset_3,keyframe_4,210,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Left_rectified/frame_000210.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Right_rectified/frame_000210.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/DepthL_float32/frame_000210.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/Disparity_float32/frame_000210.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/ValidMask/frame_000210.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Rectified_calibration/frame_000210.json,0.25956268310546876,43.432533264160156,59.27458953857422,106.88340759277344,120.3398666381836,
dataset_3,keyframe_4,220,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Left_rectified/frame_000220.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Right_rectified/frame_000220.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/DepthL_float32/frame_000220.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/Disparity_float32/frame_000220.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/ValidMask/frame_000220.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Rectified_calibration/frame_000220.json,0.23926925659179688,42.81060791015625,58.65476989746094,108.43614196777344,120.30421447753906,
dataset_3,keyframe_4,230,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Left_rectified/frame_000230.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Right_rectified/frame_000230.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/DepthL_float32/frame_000230.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/Disparity_float32/frame_000230.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/ValidMask/frame_000230.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Rectified_calibration/frame_000230.json,0.22079391479492189,42.25032043457031,58.190345764160156,109.87413024902344,120.00606536865234,
dataset_3,keyframe_4,240,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Left_rectified/frame_000240.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Right_rectified/frame_000240.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/DepthL_float32/frame_000240.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/Disparity_float32/frame_000240.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/ValidMask/frame_000240.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Rectified_calibration/frame_000240.json,0.2242584228515625,42.674659729003906,58.60285949707031,108.78158569335938,118.8294448852539,
dataset_3,keyframe_4,250,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Left_rectified/frame_000250.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Right_rectified/frame_000250.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/DepthL_float32/frame_000250.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/Disparity_float32/frame_000250.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/ValidMask/frame_000250.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Rectified_calibration/frame_000250.json,0.235198974609375,43.08667755126953,58.67770767211914,107.74136352539062,117.74380493164062,
dataset_3,keyframe_4,260,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Left_rectified/frame_000260.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Right_rectified/frame_000260.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/DepthL_float32/frame_000260.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/Disparity_float32/frame_000260.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/ValidMask/frame_000260.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Rectified_calibration/frame_000260.json,0.25022735595703127,44.25859832763672,59.34004211425781,104.88848876953125,114.8786392211914,
dataset_3,keyframe_4,270,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Left_rectified/frame_000270.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Right_rectified/frame_000270.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/DepthL_float32/frame_000270.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/Disparity_float32/frame_000270.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/ValidMask/frame_000270.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Rectified_calibration/frame_000270.json,0.25167388916015626,46.73457717895508,61.50063705444336,99.33153533935547,108.64250183105469,
dataset_3,keyframe_4,280,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Left_rectified/frame_000280.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Right_rectified/frame_000280.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/DepthL_float32/frame_000280.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/Disparity_float32/frame_000280.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/ValidMask/frame_000280.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Rectified_calibration/frame_000280.json,0.24971771240234375,48.41101837158203,62.581581115722656,95.89175415039062,104.41627502441406,
dataset_3,keyframe_4,290,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Left_rectified/frame_000290.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Right_rectified/frame_000290.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/DepthL_float32/frame_000290.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/Disparity_float32/frame_000290.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/ValidMask/frame_000290.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Rectified_calibration/frame_000290.json,0.2642555236816406,51.926448822021484,67.74652862548828,89.39986419677734,98.68270874023438,
dataset_3,keyframe_4,300,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Left_rectified/frame_000300.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Right_rectified/frame_000300.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/DepthL_float32/frame_000300.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/Disparity_float32/frame_000300.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/ValidMask/frame_000300.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Rectified_calibration/frame_000300.json,0.2772407531738281,51.47102737426758,68.82755279541016,90.19087982177734,100.36457061767578,
dataset_3,keyframe_4,310,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Left_rectified/frame_000310.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Right_rectified/frame_000310.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/DepthL_float32/frame_000310.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/Disparity_float32/frame_000310.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/ValidMask/frame_000310.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Rectified_calibration/frame_000310.json,0.2964942932128906,51.99574279785156,73.52503967285156,89.28071594238281,100.88270568847656,
dataset_3,keyframe_4,320,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Left_rectified/frame_000320.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Right_rectified/frame_000320.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/DepthL_float32/frame_000320.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/Disparity_float32/frame_000320.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/ValidMask/frame_000320.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Rectified_calibration/frame_000320.json,0.31320724487304685,52.660518646240234,79.17475891113281,88.15365600585938,101.29621887207031,
dataset_3,keyframe_4,330,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Left_rectified/frame_000330.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Right_rectified/frame_000330.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/DepthL_float32/frame_000330.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/Disparity_float32/frame_000330.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/ValidMask/frame_000330.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Rectified_calibration/frame_000330.json,0.3113288879394531,52.15254592895508,76.5796127319336,89.01228332519531,102.61396026611328,
dataset_3,keyframe_4,340,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Left_rectified/frame_000340.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Right_rectified/frame_000340.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/DepthL_float32/frame_000340.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/Disparity_float32/frame_000340.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/ValidMask/frame_000340.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Rectified_calibration/frame_000340.json,0.3063018798828125,51.58563232421875,73.26290893554688,89.99050903320312,103.75018310546875,
dataset_3,keyframe_4,350,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Left_rectified/frame_000350.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Right_rectified/frame_000350.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/DepthL_float32/frame_000350.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/Disparity_float32/frame_000350.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/ValidMask/frame_000350.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Rectified_calibration/frame_000350.json,0.2994529724121094,51.229896545410156,70.14396667480469,90.61539459228516,104.01910400390625,
dataset_3,keyframe_4,360,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Left_rectified/frame_000360.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Right_rectified/frame_000360.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/DepthL_float32/frame_000360.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/Disparity_float32/frame_000360.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/ValidMask/frame_000360.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Rectified_calibration/frame_000360.json,0.29306793212890625,51.52077865600586,69.08446502685547,90.10379028320312,102.95003509521484,
dataset_3,keyframe_4,370,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Left_rectified/frame_000370.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Right_rectified/frame_000370.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/DepthL_float32/frame_000370.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/Disparity_float32/frame_000370.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/ValidMask/frame_000370.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Rectified_calibration/frame_000370.json,0.2865135192871094,51.10770797729492,68.45352172851562,90.83203887939453,103.29600524902344,
dataset_3,keyframe_4,380,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Left_rectified/frame_000380.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Right_rectified/frame_000380.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/DepthL_float32/frame_000380.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/Disparity_float32/frame_000380.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/ValidMask/frame_000380.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Rectified_calibration/frame_000380.json,0.28087005615234373,50.30310821533203,67.45294189453125,92.28489685058594,103.81381225585938,
dataset_3,keyframe_4,390,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Left_rectified/frame_000390.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Right_rectified/frame_000390.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/DepthL_float32/frame_000390.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/Disparity_float32/frame_000390.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/ValidMask/frame_000390.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Rectified_calibration/frame_000390.json,0.27557830810546874,50.46234893798828,67.58755493164062,91.99368286132812,102.73063659667969,
dataset_3,keyframe_4,400,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Left_rectified/frame_000400.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Right_rectified/frame_000400.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/DepthL_float32/frame_000400.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/Disparity_float32/frame_000400.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/ValidMask/frame_000400.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Rectified_calibration/frame_000400.json,0.27068557739257815,49.71199417114258,66.34251403808594,93.38224029541016,103.59487915039062,
dataset_3,keyframe_4,410,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Left_rectified/frame_000410.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Right_rectified/frame_000410.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/DepthL_float32/frame_000410.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/Disparity_float32/frame_000410.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/ValidMask/frame_000410.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Rectified_calibration/frame_000410.json,0.2679771423339844,49.734928131103516,65.9351806640625,93.33917999267578,103.255615234375,
dataset_3,keyframe_4,420,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Left_rectified/frame_000420.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Right_rectified/frame_000420.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/DepthL_float32/frame_000420.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/Disparity_float32/frame_000420.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/ValidMask/frame_000420.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Rectified_calibration/frame_000420.json,0.2645172119140625,49.80900955200195,65.51232147216797,93.20034790039062,102.68758392333984,
dataset_3,keyframe_4,430,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Left_rectified/frame_000430.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Right_rectified/frame_000430.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/DepthL_float32/frame_000430.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/Disparity_float32/frame_000430.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/ValidMask/frame_000430.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Rectified_calibration/frame_000430.json,0.264788818359375,49.54705047607422,65.3549575805664,93.69310760498047,103.30711364746094,
dataset_3,keyframe_4,440,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Left_rectified/frame_000440.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Right_rectified/frame_000440.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/DepthL_float32/frame_000440.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/Disparity_float32/frame_000440.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/ValidMask/frame_000440.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Rectified_calibration/frame_000440.json,0.2794166564941406,51.376319885253906,67.36284637451172,90.35713958740234,100.77808380126953,
dataset_3,keyframe_4,450,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Left_rectified/frame_000450.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Right_rectified/frame_000450.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/DepthL_float32/frame_000450.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/Disparity_float32/frame_000450.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/ValidMask/frame_000450.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Rectified_calibration/frame_000450.json,0.2762901306152344,50.243568420410156,66.12181091308594,92.39425659179688,102.8869400024414,
dataset_3,keyframe_4,460,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Left_rectified/frame_000460.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Right_rectified/frame_000460.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/DepthL_float32/frame_000460.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/Disparity_float32/frame_000460.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/ValidMask/frame_000460.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Rectified_calibration/frame_000460.json,0.27779998779296877,49.720375061035156,65.93400573730469,93.36650085449219,104.37701416015625,
dataset_3,keyframe_4,470,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Left_rectified/frame_000470.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Right_rectified/frame_000470.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/DepthL_float32/frame_000470.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/Disparity_float32/frame_000470.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/ValidMask/frame_000470.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Rectified_calibration/frame_000470.json,0.279241943359375,50.79068374633789,67.0080795288086,91.39898681640625,102.302490234375,
dataset_3,keyframe_4,480,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Left_rectified/frame_000480.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Right_rectified/frame_000480.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/DepthL_float32/frame_000480.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/Disparity_float32/frame_000480.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/ValidMask/frame_000480.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Rectified_calibration/frame_000480.json,0.27800521850585935,51.631587982177734,68.2747573852539,89.91040802001953,100.75814056396484,
dataset_3,keyframe_4,490,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Left_rectified/frame_000490.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Right_rectified/frame_000490.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/DepthL_float32/frame_000490.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/Disparity_float32/frame_000490.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/ValidMask/frame_000490.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Rectified_calibration/frame_000490.json,0.2849761962890625,52.36248016357422,69.69583129882812,88.65541076660156,100.1624755859375,
dataset_3,keyframe_4,500,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Left_rectified/frame_000500.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Right_rectified/frame_000500.png,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/DepthL_float32/frame_000500.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/Disparity_float32/frame_000500.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Reference_SCARED_Warped/ValidMask/frame_000500.npy,stereo/Fast-FoundationStereo/data/surgical_stereo/scared_warped/dataset_3/keyframe_4/Rectified_calibration/frame_000500.json,0.27518539428710936,51.99851608276367,69.70135498046875,89.27595520019531,101.7120361328125,
