flow_model_for_warp,backbone,sequence_id,current_frame,coverage_threshold,k,method,selected_ages,weights,epe_raw_common_cache_px,epe_candidate_common_cache_px,memory_epe_cache_px,common_valid_count,common_valid_ratio,epe_raw_native_px,epe_memory_native_px,native_valid_count,native_valid_ratio,improves_over_raw,clean_pixel_degradation_ratio,oracle_best_memory_per_pixel_epe,oracle_raw_or_memory_per_pixel_epe,oracle_best_memory_per_region_epe,oracle_gain_over_raw,notes
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.05,1,uniform_all,1;2;4;8;16,0.2000;0.2000;0.2000;0.2000;0.2000,4.458873271942139,4.361639976501465,4.361639976501465,23225,0.8960262345679012,0.7932682633399963,0.9498298168182373,666834,0.5087539672851562,True,0.0,4.2459282875061035,4.245325565338135,4.25349235534668,0.2135477066040039,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.25,1,uniform_all,1;2;4;8;16,0.2000;0.2000;0.2000;0.2000;0.2000,3.5743470191955566,3.495795249938965,3.495795249938965,20884,0.8057098765432099,0.7932682633399963,0.9498298168182373,666834,0.5087539672851562,True,0.0,3.3997504711151123,3.3992035388946533,3.4063146114349365,0.17514348030090332,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.5,1,uniform_all,1;2;4;8;16,0.2000;0.2000;0.2000;0.2000;0.2000,2.8013362884521484,2.740607976913452,2.740607976913452,17415,0.671875,0.7932682633399963,0.9498298168182373,666834,0.5087539672851562,True,0.0,2.663735866546631,2.6632330417633057,2.6667842864990234,0.13810324668884277,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.9,1,uniform_all,1;2;4;8;16,0.2000;0.2000;0.2000;0.2000;0.2000,,,,0,0.0,0.7932682633399963,0.9498298168182373,666834,0.5087539672851562,False,,,,,,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.05,1,ppmstereo_original_score_topk,1,1.0000,4.461104869842529,4.440171718597412,4.440171718597412,23190,0.8946759259259259,0.7933564782142639,0.8435946106910706,665718,0.5079025268554688,True,0.0,4.2459282875061035,4.245325565338135,4.25349235534668,0.2135477066040039,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.25,1,ppmstereo_original_score_topk,1,1.0000,3.5753438472747803,3.5592541694641113,3.5592541694641113,20849,0.8043595679012345,0.7933564782142639,0.8435946106910706,665718,0.5079025268554688,True,0.0,3.3997504711151123,3.3992035388946533,3.4063146114349365,0.17514348030090332,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.5,1,ppmstereo_original_score_topk,1,1.0000,2.801405429840088,2.789034605026245,2.789034605026245,17384,0.6706790123456791,0.7933564782142639,0.8435946106910706,665718,0.5079025268554688,True,0.0,2.663735866546631,2.6632330417633057,2.6667842864990234,0.13810324668884277,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.9,1,ppmstereo_original_score_topk,1,1.0000,,,,0,0.0,0.7933564782142639,0.8435946106910706,665718,0.5079025268554688,False,,,,,,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.05,1,ppmstereo_original_modulated_diag,1,1.0000,4.461104869842529,4.440171718597412,4.440171718597412,23190,0.8946759259259259,0.7933564782142639,0.8435946106910706,665718,0.5079025268554688,True,0.0,4.2459282875061035,4.245325565338135,4.25349235534668,0.2135477066040039,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.25,1,ppmstereo_original_modulated_diag,1,1.0000,3.5753438472747803,3.5592541694641113,3.5592541694641113,20849,0.8043595679012345,0.7933564782142639,0.8435946106910706,665718,0.5079025268554688,True,0.0,3.3997504711151123,3.3992035388946533,3.4063146114349365,0.17514348030090332,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.5,1,ppmstereo_original_modulated_diag,1,1.0000,2.801405429840088,2.789034605026245,2.789034605026245,17384,0.6706790123456791,0.7933564782142639,0.8435946106910706,665718,0.5079025268554688,True,0.0,2.663735866546631,2.6632330417633057,2.6667842864990234,0.13810324668884277,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.9,1,ppmstereo_original_modulated_diag,1,1.0000,,,,0,0.0,0.7933564782142639,0.8435946106910706,665718,0.5079025268554688,False,,,,,,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.05,1,cleanroom_exported_topk,1,0.2534,4.461104869842529,4.440171718597412,4.440171718597412,23190,0.8946759259259259,0.7933564782142639,0.8435947299003601,665718,0.5079025268554688,True,0.0,4.2459282875061035,4.245325565338135,4.25349235534668,0.2135477066040039,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.25,1,cleanroom_exported_topk,1,0.2534,3.5753438472747803,3.5592541694641113,3.5592541694641113,20849,0.8043595679012345,0.7933564782142639,0.8435947299003601,665718,0.5079025268554688,True,0.0,3.3997504711151123,3.3992035388946533,3.4063146114349365,0.17514348030090332,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.5,1,cleanroom_exported_topk,1,0.2534,2.801405429840088,2.789034605026245,2.789034605026245,17384,0.6706790123456791,0.7933564782142639,0.8435947299003601,665718,0.5079025268554688,True,0.0,2.663735866546631,2.6632330417633057,2.6667842864990234,0.13810324668884277,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.9,1,cleanroom_exported_topk,1,0.2534,,,,0,0.0,0.7933564782142639,0.8435947299003601,665718,0.5079025268554688,False,,,,,,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.05,3,t_minus_1_only,1,1.0000,4.461104869842529,4.440171718597412,4.440171718597412,23190,0.8946759259259259,0.7933564782142639,0.8435946106910706,665718,0.5079025268554688,True,0.0,4.2459282875061035,4.245325565338135,4.25349235534668,0.2135477066040039,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.25,3,t_minus_1_only,1,1.0000,3.5753438472747803,3.5592541694641113,3.5592541694641113,20849,0.8043595679012345,0.7933564782142639,0.8435946106910706,665718,0.5079025268554688,True,0.0,3.3997504711151123,3.3992035388946533,3.4063146114349365,0.17514348030090332,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.5,3,t_minus_1_only,1,1.0000,2.801405429840088,2.789034605026245,2.789034605026245,17384,0.6706790123456791,0.7933564782142639,0.8435946106910706,665718,0.5079025268554688,True,0.0,2.663735866546631,2.6632330417633057,2.6667842864990234,0.13810324668884277,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.9,3,t_minus_1_only,1,1.0000,,,,0,0.0,0.7933564782142639,0.8435946106910706,665718,0.5079025268554688,False,,,,,,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.05,3,uniform_all,1;2;4;8;16,0.2000;0.2000;0.2000;0.2000;0.2000,4.458873271942139,4.361639976501465,4.361639976501465,23225,0.8960262345679012,0.7932682633399963,0.9498298168182373,666834,0.5087539672851562,True,0.0,4.2459282875061035,4.245325565338135,4.25349235534668,0.2135477066040039,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.25,3,uniform_all,1;2;4;8;16,0.2000;0.2000;0.2000;0.2000;0.2000,3.5743470191955566,3.495795249938965,3.495795249938965,20884,0.8057098765432099,0.7932682633399963,0.9498298168182373,666834,0.5087539672851562,True,0.0,3.3997504711151123,3.3992035388946533,3.4063146114349365,0.17514348030090332,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.5,3,uniform_all,1;2;4;8;16,0.2000;0.2000;0.2000;0.2000;0.2000,2.8013362884521484,2.740607976913452,2.740607976913452,17415,0.671875,0.7932682633399963,0.9498298168182373,666834,0.5087539672851562,True,0.0,2.663735866546631,2.6632330417633057,2.6667842864990234,0.13810324668884277,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.9,3,uniform_all,1;2;4;8;16,0.2000;0.2000;0.2000;0.2000;0.2000,,,,0,0.0,0.7932682633399963,0.9498298168182373,666834,0.5087539672851562,False,,,,,,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.05,3,ppmstereo_original_score_topk,1;2;4,0.3333;0.3333;0.3333,4.460979461669922,4.41240119934082,4.41240119934082,23197,0.894945987654321,0.7933237552642822,0.8551750779151917,665886,0.5080307006835938,True,0.0,4.2459282875061035,4.245325565338135,4.25349235534668,0.2135477066040039,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.25,3,ppmstereo_original_score_topk,1;2;4,0.3333;0.3333;0.3333,3.5755014419555664,3.536994457244873,3.536994457244873,20856,0.8046296296296296,0.7933237552642822,0.8551750779151917,665886,0.5080307006835938,True,0.0,3.3997504711151123,3.3992035388946533,3.4063146114349365,0.17514348030090332,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.5,3,ppmstereo_original_score_topk,1;2;4,0.3333;0.3333;0.3333,2.80147647857666,2.772407054901123,2.772407054901123,17387,0.6707947530864198,0.7933237552642822,0.8551750779151917,665886,0.5080307006835938,True,0.0,2.663735866546631,2.6632330417633057,2.6667842864990234,0.13810324668884277,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.9,3,ppmstereo_original_score_topk,1;2;4,0.3333;0.3333;0.3333,,,,0,0.0,0.7933237552642822,0.8551750779151917,665886,0.5080307006835938,False,,,,,,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.05,3,ppmstereo_original_modulated_diag,1;2;4,0.3344;0.3336;0.3320,4.460979461669922,4.41248083114624,4.41248083114624,23197,0.894945987654321,0.7933237552642822,0.8550814390182495,665886,0.5080307006835938,True,0.0,4.2459282875061035,4.245325565338135,4.25349235534668,0.2135477066040039,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.25,3,ppmstereo_original_modulated_diag,1;2;4,0.3344;0.3336;0.3320,3.5755014419555664,3.5370590686798096,3.5370590686798096,20856,0.8046296296296296,0.7933237552642822,0.8550814390182495,665886,0.5080307006835938,True,0.0,3.3997504711151123,3.3992035388946533,3.4063146114349365,0.17514348030090332,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.5,3,ppmstereo_original_modulated_diag,1;2;4,0.3344;0.3336;0.3320,2.80147647857666,2.7724549770355225,2.7724549770355225,17387,0.6707947530864198,0.7933237552642822,0.8550814390182495,665886,0.5080307006835938,True,0.0,2.663735866546631,2.6632330417633057,2.6667842864990234,0.13810324668884277,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.9,3,ppmstereo_original_modulated_diag,1;2;4,0.3344;0.3336;0.3320,,,,0,0.0,0.7933237552642822,0.8550814390182495,665886,0.5080307006835938,False,,,,,,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.05,3,cleanroom_exported_topk,1;2;4,0.2534;0.2400;0.2153,4.460979461669922,4.414252281188965,4.414252281188965,23197,0.894945987654321,0.7933237552642822,0.8530512452125549,665886,0.5080307006835938,True,0.0,4.2459282875061035,4.245325565338135,4.25349235534668,0.2135477066040039,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.25,3,cleanroom_exported_topk,1;2;4,0.2534;0.2400;0.2153,3.5755014419555664,3.538496494293213,3.538496494293213,20856,0.8046296296296296,0.7933237552642822,0.8530512452125549,665886,0.5080307006835938,True,0.0,3.3997504711151123,3.3992035388946533,3.4063146114349365,0.17514348030090332,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.5,3,cleanroom_exported_topk,1;2;4,0.2534;0.2400;0.2153,2.80147647857666,2.773526430130005,2.773526430130005,17387,0.6707947530864198,0.7933237552642822,0.8530512452125549,665886,0.5080307006835938,True,0.0,2.663735866546631,2.6632330417633057,2.6667842864990234,0.13810324668884277,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.9,3,cleanroom_exported_topk,1;2;4,0.2534;0.2400;0.2153,,,,0,0.0,0.7933237552642822,0.8530512452125549,665886,0.5080307006835938,False,,,,,,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.05,5,t_minus_1_only,1,1.0000,4.461104869842529,4.440171718597412,4.440171718597412,23190,0.8946759259259259,0.7933564782142639,0.8435946106910706,665718,0.5079025268554688,True,0.0,4.2459282875061035,4.245325565338135,4.25349235534668,0.2135477066040039,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.25,5,t_minus_1_only,1,1.0000,3.5753438472747803,3.5592541694641113,3.5592541694641113,20849,0.8043595679012345,0.7933564782142639,0.8435946106910706,665718,0.5079025268554688,True,0.0,3.3997504711151123,3.3992035388946533,3.4063146114349365,0.17514348030090332,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.5,5,t_minus_1_only,1,1.0000,2.801405429840088,2.789034605026245,2.789034605026245,17384,0.6706790123456791,0.7933564782142639,0.8435946106910706,665718,0.5079025268554688,True,0.0,2.663735866546631,2.6632330417633057,2.6667842864990234,0.13810324668884277,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.9,5,t_minus_1_only,1,1.0000,,,,0,0.0,0.7933564782142639,0.8435946106910706,665718,0.5079025268554688,False,,,,,,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.05,5,uniform_all,1;2;4;8;16,0.2000;0.2000;0.2000;0.2000;0.2000,4.458873271942139,4.361639976501465,4.361639976501465,23225,0.8960262345679012,0.7932682633399963,0.9498298168182373,666834,0.5087539672851562,True,0.0,4.2459282875061035,4.245325565338135,4.25349235534668,0.2135477066040039,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.25,5,uniform_all,1;2;4;8;16,0.2000;0.2000;0.2000;0.2000;0.2000,3.5743470191955566,3.495795249938965,3.495795249938965,20884,0.8057098765432099,0.7932682633399963,0.9498298168182373,666834,0.5087539672851562,True,0.0,3.3997504711151123,3.3992035388946533,3.4063146114349365,0.17514348030090332,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.5,5,uniform_all,1;2;4;8;16,0.2000;0.2000;0.2000;0.2000;0.2000,2.8013362884521484,2.740607976913452,2.740607976913452,17415,0.671875,0.7932682633399963,0.9498298168182373,666834,0.5087539672851562,True,0.0,2.663735866546631,2.6632330417633057,2.6667842864990234,0.13810324668884277,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.9,5,uniform_all,1;2;4;8;16,0.2000;0.2000;0.2000;0.2000;0.2000,,,,0,0.0,0.7932682633399963,0.9498298168182373,666834,0.5087539672851562,False,,,,,,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.05,5,ppmstereo_original_score_topk,1;2;4;8;16,0.2000;0.2000;0.2000;0.2000;0.2000,4.458873271942139,4.361639976501465,4.361639976501465,23225,0.8960262345679012,0.7932682633399963,0.9498298168182373,666834,0.5087539672851562,True,0.0,4.2459282875061035,4.245325565338135,4.25349235534668,0.2135477066040039,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.25,5,ppmstereo_original_score_topk,1;2;4;8;16,0.2000;0.2000;0.2000;0.2000;0.2000,3.5743470191955566,3.495795249938965,3.495795249938965,20884,0.8057098765432099,0.7932682633399963,0.9498298168182373,666834,0.5087539672851562,True,0.0,3.3997504711151123,3.3992035388946533,3.4063146114349365,0.17514348030090332,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.5,5,ppmstereo_original_score_topk,1;2;4;8;16,0.2000;0.2000;0.2000;0.2000;0.2000,2.8013362884521484,2.740607976913452,2.740607976913452,17415,0.671875,0.7932682633399963,0.9498298168182373,666834,0.5087539672851562,True,0.0,2.663735866546631,2.6632330417633057,2.6667842864990234,0.13810324668884277,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.9,5,ppmstereo_original_score_topk,1;2;4;8;16,0.2000;0.2000;0.2000;0.2000;0.2000,,,,0,0.0,0.7932682633399963,0.9498298168182373,666834,0.5087539672851562,False,,,,,,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.05,5,ppmstereo_original_modulated_diag,1;2;4;8;16,0.2015;0.2010;0.2001;0.1994;0.1981,4.458873271942139,4.362032413482666,4.362032413482666,23225,0.8960262345679012,0.7932682633399963,0.948719322681427,666834,0.5087539672851562,True,0.0,4.2459282875061035,4.245325565338135,4.25349235534668,0.2135477066040039,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.25,5,ppmstereo_original_modulated_diag,1;2;4;8;16,0.2015;0.2010;0.2001;0.1994;0.1981,3.5743470191955566,3.496117353439331,3.496117353439331,20884,0.8057098765432099,0.7932682633399963,0.948719322681427,666834,0.5087539672851562,True,0.0,3.3997504711151123,3.3992035388946533,3.4063146114349365,0.17514348030090332,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.5,5,ppmstereo_original_modulated_diag,1;2;4;8;16,0.2015;0.2010;0.2001;0.1994;0.1981,2.8013362884521484,2.740861415863037,2.740861415863037,17415,0.671875,0.7932682633399963,0.948719322681427,666834,0.5087539672851562,True,0.0,2.663735866546631,2.6632330417633057,2.6667842864990234,0.13810324668884277,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.9,5,ppmstereo_original_modulated_diag,1;2;4;8;16,0.2015;0.2010;0.2001;0.1994;0.1981,,,,0,0.0,0.7932682633399963,0.948719322681427,666834,0.5087539672851562,False,,,,,,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.05,5,cleanroom_exported_topk,1;2;4;8;16,0.2534;0.2400;0.2153;0.1751;0.1163,4.458873271942139,4.378207683563232,4.378207683563232,23225,0.8960262345679012,0.7932682633399963,0.9067510366439819,666834,0.5087539672851562,True,0.0,4.2459282875061035,4.245325565338135,4.25349235534668,0.2135477066040039,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.25,5,cleanroom_exported_topk,1;2;4;8;16,0.2534;0.2400;0.2153;0.1751;0.1163,3.5743470191955566,3.509406566619873,3.509406566619873,20884,0.8057098765432099,0.7932682633399963,0.9067510366439819,666834,0.5087539672851562,True,0.0,3.3997504711151123,3.3992035388946533,3.4063146114349365,0.17514348030090332,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.5,5,cleanroom_exported_topk,1;2;4;8;16,0.2534;0.2400;0.2153;0.1751;0.1163,2.8013362884521484,2.751349925994873,2.751349925994873,17415,0.671875,0.7932682633399963,0.9067510366439819,666834,0.5087539672851562,True,0.0,2.663735866546631,2.6632330417633057,2.6667842864990234,0.13810324668884277,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,RAFT-Stereo,dataset_3_keyframe_1,000161,0.9,5,cleanroom_exported_topk,1;2;4;8;16,0.2534;0.2400;0.2153;0.1751;0.1163,,,,0,0.0,0.7932682633399963,0.9067510366439819,666834,0.5087539672851562,False,,,,,,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000161,0.05,1,t_minus_1_only,1,1.0000,4.462758541107178,4.44258451461792,4.44258451461792,23190,0.8946759259259259,0.8658744096755981,0.9029187560081482,665718,0.5079025268554688,True,0.0,4.245246410369873,4.244899272918701,4.258625507354736,0.21563291549682617,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000161,0.25,1,t_minus_1_only,1,1.0000,3.5796313285827637,3.559741973876953,3.559741973876953,20849,0.8043595679012345,0.8658744096755981,0.9029187560081482,665718,0.5079025268554688,True,0.0,3.3973581790924072,3.3970022201538086,3.404871702194214,0.18163347244262695,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000161,0.5,1,t_minus_1_only,1,1.0000,2.804682970046997,2.7862744331359863,2.7862744331359863,17384,0.6706790123456791,0.8658744096755981,0.9029187560081482,665718,0.5079025268554688,True,0.0,2.6589014530181885,2.6585886478424072,2.660609245300293,0.14602446556091309,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000161,0.9,1,t_minus_1_only,1,1.0000,,,,0,0.0,0.8658744096755981,0.9029187560081482,665718,0.5079025268554688,False,,,,,,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000161,0.05,1,uniform_all,1;2;4;8;16,0.2000;0.2000;0.2000;0.2000;0.2000,4.460532188415527,4.361324787139893,4.361324787139893,23225,0.8960262345679012,0.8655829429626465,1.0153369903564453,666834,0.5087539672851562,True,0.0,4.245246410369873,4.244899272918701,4.258625507354736,0.21563291549682617,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000161,0.25,1,uniform_all,1;2;4;8;16,0.2000;0.2000;0.2000;0.2000;0.2000,3.5786356925964355,3.4943864345550537,3.4943864345550537,20884,0.8057098765432099,0.8655829429626465,1.0153369903564453,666834,0.5087539672851562,True,0.0,3.3973581790924072,3.3970022201538086,3.404871702194214,0.18163347244262695,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
SEA-RAFT,StereoAnywhere,dataset_3_keyframe_1,000161,0.5,1,uniform_all,1;2;4;8;16,0.2000;0.2000;0.2000;0.2000;0.2000,2.8046131134033203,2.7362265586853027,2.7362265586853027,17415,0.671875,0.8655829429626465,1.0153369903564453,666834,0.5087539672851562,True,0.0,2.6589014530181885,2.6585886478424072,2.660609245300293,0.14602446556091309,PPMStereo scoring/top-k math evaluated with a deterministic untrained ARGOS feature adapter; full flash_attn readout not isolated
