sequence_id,frame_id,frame_index,previous_frame_id,next_frame_id,target_path,frame_offset,target_h,target_w,valid_ratio_lowres,valid_pixels_lowres,raw_disp_mae_lowres,raw_bad_1px_lowres,raw_bad_3px_lowres,delta_mean,delta_abs_mean,delta_abs_p95,runtime_ms,shard_size_bytes
dataset_3_keyframe_4,000364,7150,000363,000365,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,364,256,320,0.37882080078125,31033,1.1885936260223389,50.41085296297489,2.5617890632552447,-1.000588059425354,1.1885936260223389,2.6875,57.608261005952954,86373483
dataset_3_keyframe_4,000365,7151,000364,000366,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,365,256,320,0.378857421875,31036,1.1680024862289429,49.27181337801263,2.435880912488723,-0.9571526050567627,1.1680024862289429,2.6875,57.55628412589431,86373483
dataset_3_keyframe_4,000366,7152,000365,000367,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,366,256,320,0.377880859375,30956,1.173137903213501,49.173019769996124,2.5907740018090193,-0.9417085647583008,1.173137903213501,2.6875,57.53814592026174,86373483
dataset_3_keyframe_4,000367,7153,000366,000368,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,367,256,320,0.3768798828125,30874,1.1454824209213257,48.273628295653296,1.6097687374489862,-0.8853991031646729,1.1454824209213257,2.5625,57.43072601035237,86373483
dataset_3_keyframe_4,000368,7154,000367,000369,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,368,256,320,0.37630615234375,30827,1.1700549125671387,48.41859408959678,2.3421027021766636,-0.865013837814331,1.1700549125671387,2.6875,57.52197210676968,86373483
dataset_3_keyframe_4,000369,7155,000368,000370,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,369,256,320,0.375390625,30752,1.2537294626235962,53.11199271592092,3.1900364203954217,-1.0972436666488647,1.2537294626235962,2.8125,57.502743089571595,86373483
dataset_3_keyframe_4,000370,7156,000369,000371,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,370,256,320,0.37452392578125,30681,1.221816897392273,51.90508783937942,2.3956194387405887,-1.0664438009262085,1.221816897392273,2.6875,57.896391954272985,86373483
dataset_3_keyframe_4,000371,7157,000370,000372,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,371,256,320,0.37489013671875,30711,1.2334047555923462,50.88404806095536,4.265572596138192,-1.068227767944336,1.2334047555923462,2.9375,57.54670896567404,86373483
dataset_3_keyframe_4,000372,7158,000371,000373,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,372,256,320,0.37420654296875,30655,1.1472150087356567,47.67574620779644,2.674930680150057,-0.9217929244041443,1.1472150087356567,2.6875,57.562883011996746,86373483
dataset_3_keyframe_4,000373,7159,000372,000374,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,373,256,320,0.373486328125,30596,1.156068205833435,48.470388286050465,2.0885083017387895,-0.8876630067825317,1.156068205833435,2.6875,57.67791485413909,86373483
dataset_3_keyframe_4,000374,7160,000373,000375,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,374,256,320,0.37298583984375,30555,1.1631453037261963,49.17034855179185,2.542955326460481,-0.9239639639854431,1.1631453037261963,2.6875,57.6013601385057,86373483
dataset_3_keyframe_4,000375,7161,000374,000376,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,375,256,320,0.37320556640625,30573,1.20839262008667,49.26896281032283,3.8596146927027113,-1.010335922241211,1.20839262008667,2.875,57.60647798888385,86373483
dataset_3_keyframe_4,000376,7162,000375,000377,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,376,256,320,0.37222900390625,30493,1.2086882591247559,51.6413603122028,2.6169940642114584,-1.0503056049346924,1.2086882591247559,2.75,57.546679163351655,86373483
dataset_3_keyframe_4,000377,7163,000376,000378,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,377,256,320,0.37222900390625,30493,1.2331211566925049,52.24477748991572,2.8891876824189158,-1.0623483657836914,1.2331211566925049,2.75,57.593849953264,86373483
dataset_3_keyframe_4,000378,7164,000377,000379,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,378,256,320,0.36995849609375,30307,1.1815669536590576,50.5526775992345,1.9500445441647145,-0.9402860999107361,1.1815669536590576,2.625,57.66470590606332,86373483
dataset_3_keyframe_4,000379,7165,000378,000380,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,379,256,320,0.3689697265625,30226,1.2388341426849365,51.57149473962813,3.1231390193872826,-0.9369996190071106,1.2388341426849365,2.8125,57.77469999156892,86373483
dataset_3_keyframe_4,000380,7166,000379,000381,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,380,256,320,0.3659912109375,29982,1.220352053642273,49.40631045293843,3.5454606096991528,-0.9556869268417358,1.220352053642273,2.8125,57.706648018211126,86373483
dataset_3_keyframe_4,000381,7167,000380,000382,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,381,256,320,0.3618896484375,29646,1.2511658668518066,51.75740403427107,4.007285974499089,-0.9253904223442078,1.2511658668518066,2.875,57.85916582681239,86373483
dataset_3_keyframe_4,000382,7168,000381,000383,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,382,256,320,0.36011962890625,29501,1.306090235710144,53.855801498254294,5.677773634792041,-1.0736786127090454,1.306090235710144,3.1875,57.96270095743239,86373483
dataset_3_keyframe_4,000383,7169,000382,000384,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,383,256,320,0.3580078125,29328,1.570937991142273,65.22435897435898,8.241271140207312,-1.5288664102554321,1.570937991142273,3.4375,57.70215205848217,86373483
dataset_3_keyframe_4,000384,7170,000383,000385,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,384,256,320,0.3576171875,29296,1.562666416168213,64.1384489350082,8.209311851447296,-1.514161467552185,1.562666416168213,3.4375,57.90245090611279,86373483
dataset_3_keyframe_4,000385,7171,000384,000386,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,385,256,320,0.358251953125,29348,1.5109601020812988,61.33296987869702,7.41106719367589,-1.4403505325317383,1.5109601020812988,3.3125,57.63786495663226,86373483
dataset_3_keyframe_4,000386,7172,000385,000387,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,386,256,320,0.357080078125,29252,1.507434368133545,61.03856146588268,7.308901955421851,-1.4328795671463013,1.507434368133545,3.25,57.8548489138484,86373483
dataset_3_keyframe_4,000387,7173,000386,000388,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,387,256,320,0.357763671875,29308,1.4464534521102905,57.64978845366453,6.581820663300123,-1.3454080820083618,1.4464534521102905,3.1875,57.560940040275455,86373483
dataset_3_keyframe_4,000388,7174,000387,000389,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,388,256,320,0.35687255859375,29235,1.3918237686157227,56.64443304258594,6.11937745852574,-1.2861263751983643,1.3918237686157227,3.125,62.200685031712055,86373483
dataset_3_keyframe_4,000389,7175,000388,000390,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,389,256,320,0.3566162109375,29214,1.3529846668243408,55.387827753816666,5.1105634284931885,-1.2235817909240723,1.3529846668243408,3.0625,57.80614702962339,86373483
dataset_3_keyframe_4,000390,7176,000389,000391,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,390,256,320,0.3567138671875,29222,1.3559401035308838,55.249469577715416,5.523235918143865,-1.208645224571228,1.3559401035308838,3.0625,57.854400016367435,86373483
dataset_3_keyframe_4,000391,7177,000390,000392,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,391,256,320,0.35687255859375,29235,1.2955479621887207,54.161108260646486,4.046519582691978,-1.1204901933670044,1.2955479621887207,2.9375,57.708160020411015,86373483
dataset_3_keyframe_4,000392,7178,000391,000393,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,392,256,320,0.35704345703125,29249,1.2214926481246948,50.179493316010806,4.208690895415228,-1.1018624305725098,1.2214926481246948,2.875,57.44831287302077,86373483
dataset_3_keyframe_4,000393,7179,000392,000394,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,393,256,320,0.357470703125,29284,1.2892258167266846,52.48599918043983,5.525201475208305,-1.207579255104065,1.2892258167266846,3.125,58.08686604723334,86373483
dataset_3_keyframe_4,000394,7180,000393,000395,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,394,256,320,0.35748291015625,29285,1.3159637451171875,54.69694382789824,5.630869045586477,-1.252277135848999,1.3159637451171875,3.125,57.74760898202658,86373483
dataset_3_keyframe_4,000395,7181,000394,000396,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,395,256,320,0.357421875,29280,1.2931907176971436,53.76024590163935,5.474726775956284,-1.1921128034591675,1.2931907176971436,3.0625,61.986724846065044,86373483
dataset_3_keyframe_4,000396,7182,000395,000397,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,396,256,320,0.3562255859375,29182,1.2607942819595337,53.12864094304708,5.201836748680694,-1.090901494026184,1.2607942819595337,3.0625,57.603334076702595,86373483
dataset_3_keyframe_4,000397,7183,000396,000398,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,397,256,320,0.35511474609375,29091,1.3000842332839966,54.24014299955313,5.795606888728472,-1.1379915475845337,1.3000842332839966,3.125,57.61779611930251,86373483
dataset_3_keyframe_4,000398,7184,000397,000399,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,398,256,320,0.35474853515625,29061,1.3353140354156494,54.40968996249269,6.916486012181274,-1.1880806684494019,1.3353140354156494,3.3125,57.625648099929094,86373483
dataset_3_keyframe_4,000399,7185,000398,000400,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,399,256,320,0.3523681640625,28866,1.2939845323562622,53.273747661608816,6.426245409824707,-1.0605416297912598,1.2939845323562622,3.1875,57.625908171758056,86373483
dataset_3_keyframe_4,000400,7186,000399,000401,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,400,256,320,0.35068359375,28728,1.3876477479934692,54.89766081871345,8.85547201336675,-1.2105165719985962,1.3876477479934692,3.5,57.549744145944715,86373483
dataset_3_keyframe_4,000401,7187,000400,000402,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,401,256,320,0.349609375,28640,1.421531319618225,54.7486033519553,11.120810055865922,-1.24872887134552,1.421531319618225,3.75,57.772265980020165,86373483
dataset_3_keyframe_4,000402,7188,000401,000403,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,402,256,320,0.3484619140625,28546,1.420294165611267,53.66776431023611,11.465704476984516,-1.1980630159378052,1.420294165611267,3.9375,57.74468509480357,86373483
dataset_3_keyframe_4,000403,7189,000402,000404,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,403,256,320,0.34813232421875,28519,1.4452152252197266,53.4661103124233,11.788632139976858,-1.2301678657531738,1.4452152252197266,4.0625,57.464466197416186,86373483
dataset_3_keyframe_4,000404,7190,000403,000405,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,404,256,320,0.347216796875,28444,1.4112763404846191,57.513008015750245,7.755589931092673,-1.286983847618103,1.4112763404846191,3.3125,57.70062888041139,86373483
dataset_3_keyframe_4,000405,7191,000404,000406,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,405,256,320,0.3468505859375,28414,1.5219203233718872,59.347504751178995,10.354050820018301,-1.441884994506836,1.5219203233718872,3.75,57.76766897179186,86373483
dataset_3_keyframe_4,000406,7192,000405,000407,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,406,256,320,0.346630859375,28396,1.4969075918197632,56.84251303000423,11.202282011550922,-1.3999221324920654,1.4969075918197632,3.875,57.71999782882631,86373483
dataset_3_keyframe_4,000407,7193,000406,000408,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,407,256,320,0.34622802734375,28363,1.537450909614563,58.357719564220986,11.920459753904735,-1.4665882587432861,1.537450909614563,4.0,57.552758138626814,86373483
dataset_3_keyframe_4,000408,7194,000407,000409,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,408,256,320,0.3461669921875,28358,1.6568747758865356,64.02426123139855,12.437407433528458,-1.6113717555999756,1.6568747758865356,4.1875,57.68293188884854,86373483
dataset_3_keyframe_4,000409,7195,000408,000410,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,409,256,320,0.34654541015625,28389,1.568433165550232,61.798583958575506,10.694282996935431,-1.522411823272705,1.568433165550232,3.875,57.62546695768833,86373483
dataset_3_keyframe_4,000410,7196,000409,000411,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,410,256,320,0.34697265625,28424,1.58432137966156,63.83689839572193,10.973121305938644,-1.5363469123840332,1.58432137966156,3.8125,57.713557966053486,86373483
dataset_3_keyframe_4,000411,7197,000410,000412,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,411,256,320,0.34705810546875,28431,1.5952152013778687,64.36636066265696,10.54834511624635,-1.5453927516937256,1.5952152013778687,3.75,57.561381021514535,86373483
dataset_3_keyframe_4,000412,7198,000411,000413,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,412,256,320,0.3478515625,28496,1.700591802597046,66.92518248175182,12.549129702414374,-1.6528613567352295,1.700591802597046,4.1875,57.63093498535454,86373483
dataset_3_keyframe_4,000413,7199,000412,000414,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,413,256,320,0.34744873046875,28463,1.5651954412460327,60.28879598074693,11.811825879211609,-1.502495527267456,1.5651954412460327,3.9375,57.59750492870808,86373483
dataset_3_keyframe_4,000414,7200,000413,000415,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,414,256,320,0.3487060546875,28566,1.4579942226409912,57.865994538962404,9.780858363088987,-1.3875608444213867,1.4579942226409912,3.6875,57.659667916595936,86373483
dataset_3_keyframe_4,000415,7201,000414,000416,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,415,256,320,0.34913330078125,28601,1.4608776569366455,56.94556134400896,10.471661830005944,-1.387077808380127,1.4608776569366455,3.8125,57.641110150143504,86373483
dataset_3_keyframe_4,000416,7202,000415,000417,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,416,256,320,0.34664306640625,28397,1.395763635635376,54.734655069197444,9.328450188400183,-1.2603025436401367,1.395763635635376,3.6875,57.810182916000485,86373483
dataset_3_keyframe_4,000417,7203,000416,000418,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,417,256,320,0.34459228515625,28229,1.334207534790039,52.07056573027737,8.12639484218357,-1.1779807806015015,1.334207534790039,3.4375,57.5915458612144,86373483
dataset_3_keyframe_4,000418,7204,000417,000419,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,418,256,320,0.34320068359375,28115,1.276999592781067,49.15881202205228,7.49422016717055,-1.0163713693618774,1.276999592781067,3.375,57.59230791591108,86373483
dataset_3_keyframe_4,000419,7205,000418,000420,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,419,256,320,0.341552734375,27980,1.369097352027893,51.57255182273052,9.803431022158685,-1.1542474031448364,1.369097352027893,3.75,57.55801615305245,86373483
dataset_3_keyframe_4,000420,7206,000419,000421,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,420,256,320,0.3416015625,27984,1.4065314531326294,52.65151515151515,9.94496855345912,-1.212456226348877,1.4065314531326294,3.6875,57.54629918374121,86373483
dataset_3_keyframe_4,000421,7207,000420,000422,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,421,256,320,0.34085693359375,27923,1.4445483684539795,52.773699101099446,11.366973462736812,-1.2103239297866821,1.4445483684539795,4.0625,57.64764896593988,86373483
dataset_3_keyframe_4,000422,7208,000421,000423,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,422,256,320,0.33990478515625,27845,1.3929295539855957,50.45070928353385,10.490213682887413,-1.1574161052703857,1.3929295539855957,3.9375,57.242824928835034,86373483
dataset_3_keyframe_4,000423,7209,000422,000424,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,423,256,320,0.34097900390625,27933,1.5121630430221558,56.7321805749472,11.79608348548312,-1.3779938220977783,1.5121630430221558,4.0625,57.75946704670787,86373483
dataset_3_keyframe_4,000424,7210,000423,000425,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,424,256,320,0.33984375,27840,1.3775997161865234,51.6558908045977,9.996408045977013,-1.2412086725234985,1.3775997161865234,3.8125,57.64774000272155,86373483
dataset_3_keyframe_4,000425,7211,000424,000426,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,425,256,320,0.337744140625,27668,1.335483431816101,50.59635680208183,9.118837646378488,-1.21159029006958,1.335483431816101,3.625,57.772206142544746,86373483
dataset_3_keyframe_4,000426,7212,000425,000427,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,426,256,320,0.33990478515625,27845,1.2527058124542236,49.2978990842162,6.126773208834621,-1.2078009843826294,1.2527058124542236,3.1875,57.676422875374556,86373483
dataset_3_keyframe_4,000427,7213,000426,000428,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,427,256,320,0.34044189453125,27889,1.3011021614074707,50.0412348954785,6.827064434006239,-1.2452064752578735,1.3011021614074707,3.375,57.36810201779008,86373483
dataset_3_keyframe_4,000428,7214,000427,000429,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,428,256,320,0.341064453125,27940,1.3237987756729126,53.68289191123837,6.506800286327845,-1.2618355751037598,1.3237987756729126,3.3125,57.57768591865897,86373483
dataset_3_keyframe_4,000429,7215,000428,000430,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,429,256,320,0.34158935546875,27983,1.2888773679733276,51.88864667834042,7.025694171461244,-1.2045762538909912,1.2888773679733276,3.3125,57.53197683952749,86373483
dataset_3_keyframe_4,000430,7216,000429,000431,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,430,256,320,0.342822265625,28084,1.2066724300384521,47.243982338698196,6.487679817689789,-1.0985592603683472,1.2066724300384521,3.25,59.83645096421242,86373483
dataset_3_keyframe_4,000431,7217,000430,000432,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,431,256,320,0.3440185546875,28182,1.1892653703689575,47.46646795827124,5.70576964019587,-1.1075286865234375,1.1892653703689575,3.125,60.857947915792465,86373483
dataset_3_keyframe_4,000432,7218,000431,000433,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,432,256,320,0.34874267578125,28569,1.3974817991256714,56.39329342994155,7.571143547201512,-1.3393681049346924,1.3974817991256714,3.4375,58.17963485606015,86373483
dataset_3_keyframe_4,000433,7219,000432,000434,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,433,256,320,0.35052490234375,28715,1.5525814294815063,64.73271809158976,8.91520111440014,-1.5203726291656494,1.5525814294815063,3.625,59.075854951515794,86373483
dataset_3_keyframe_4,000434,7220,000433,000435,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,434,256,320,0.3512451171875,28774,1.4225093126296997,59.8178911517342,6.512824077292,-1.3771166801452637,1.4225093126296997,3.25,57.813637889921665,86373483
dataset_3_keyframe_4,000435,7221,000434,000436,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,435,256,320,0.3526123046875,28886,1.4084991216659546,58.550855085508545,6.878764799556879,-1.3541865348815918,1.4084991216659546,3.3125,57.78440413996577,86373483
dataset_3_keyframe_4,000436,7222,000435,000437,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,436,256,320,0.3529541015625,28914,1.5222599506378174,63.39835373867331,8.663623158331605,-1.475284457206726,1.5222599506378174,3.4375,57.915719924494624,86373483
dataset_3_keyframe_4,000437,7223,000436,000438,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,437,256,320,0.35511474609375,29091,1.722260594367981,69.88415661201059,12.130899590938778,-1.6848219633102417,1.722260594367981,3.875,57.590924901887774,86373483
dataset_3_keyframe_4,000438,7224,000437,000439,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,438,256,320,0.35682373046875,29231,2.0157463550567627,80.43857548493038,18.008278882008828,-1.9899004697799683,2.0157463550567627,4.3125,58.02109814248979,86373483
dataset_3_keyframe_4,000439,7225,000438,000440,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,439,256,320,0.35743408203125,29281,2.161935329437256,82.06686930091185,20.081281377002153,-2.1381611824035645,2.161935329437256,4.9375,57.735790964215994,86373483
dataset_3_keyframe_4,000440,7226,000439,000441,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,440,256,320,0.35811767578125,29337,2.047736167907715,77.88458260899206,19.77366465555442,-2.02020263671875,2.047736167907715,4.75,57.902871863916516,86373483
dataset_3_keyframe_4,000441,7227,000440,000442,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,441,256,320,0.3590087890625,29410,2.00059175491333,72.81876912614756,19.435566133968038,-1.9583443403244019,2.00059175491333,4.9375,57.951253140345216,86373483
dataset_3_keyframe_4,000442,7228,000441,000443,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,442,256,320,0.3587646484375,29390,1.7023051977157593,62.021095610751956,15.675399795848929,-1.6194666624069214,1.7023051977157593,4.625,58.045705081894994,86373483
dataset_3_keyframe_4,000443,7229,000442,000444,/dtu/p1/leopam/ARGOS/results/03_temporal_refinement/evaluation/s2m2_gt_refiner_targets_full/targets/dataset_3_keyframe_4.npz,443,256,320,0.35909423828125,29417,1.5029340982437134,56.344970595234045,12.479178706190298,-1.392912745475769,1.5029340982437134,4.0625,57.95971699990332,86373483
