backbone,sequence,mean_update_magnitude
CREStereo,dataset_7_keyframe_4,0.03376775006063623
CREStereo,dataset_7_keyframe_4,0.015962022843924367
CREStereo,dataset_7_keyframe_4,0.00613308666098831
CREStereo,dataset_7_keyframe_4,0.007362992510207503
CREStereo,dataset_7_keyframe_4,0.02340239167477762
CREStereo,dataset_7_keyframe_4,0.033659258404293575
CREStereo,dataset_7_keyframe_4,0.016437264140662405
CREStereo,dataset_7_keyframe_4,0.012336239549055151
CREStereo,dataset_7_keyframe_4,0.008532716722911214
CREStereo,dataset_7_keyframe_4,0.006927008604883549
CREStereo,dataset_7_keyframe_4,0.008846548508476165
CREStereo,dataset_7_keyframe_4,0.007829578357021876
CREStereo,dataset_7_keyframe_4,0.004952698765864222
CREStereo,dataset_7_keyframe_4,0.006683916658968539
CREStereo,dataset_7_keyframe_4,0.013328457496593633
CREStereo,dataset_7_keyframe_4,0.008812106819358081
CREStereo,dataset_7_keyframe_4,0.00971889716607553
CREStereo,dataset_7_keyframe_4,0.008175669767898876
CREStereo,dataset_7_keyframe_4,0.008445799065548838
CREStereo,dataset_7_keyframe_4,0.009698788069452121
CREStereo,dataset_7_keyframe_4,0.008603722576933783
CREStereo,dataset_7_keyframe_4,0.013428809691448601
CREStereo,dataset_7_keyframe_4,0.006873437718546936
CREStereo,dataset_7_keyframe_4,0.00805925540196335
CREStereo,dataset_7_keyframe_4,0.009658710055881077
CREStereo,dataset_7_keyframe_4,0.009543851434485776
CREStereo,dataset_7_keyframe_4,0.010501934792758164
CREStereo,dataset_7_keyframe_4,0.014772631571843074
CREStereo,dataset_7_keyframe_4,0.015646583059241357
CREStereo,dataset_7_keyframe_4,0.016712846765803015
CREStereo,dataset_7_keyframe_4,0.012428978902060248
CREStereo,dataset_7_keyframe_4,0.01271792566133238
CREStereo,dataset_7_keyframe_4,0.021440892305505617
CREStereo,dataset_7_keyframe_4,0.01727721210201411
CREStereo,dataset_7_keyframe_4,0.038848821790650634
CREStereo,dataset_7_keyframe_4,0.024007672064826804
CREStereo,dataset_7_keyframe_4,0.022429322813189535
CREStereo,dataset_7_keyframe_4,0.018504322470957145
CREStereo,dataset_7_keyframe_4,0.032761035065715774
CREStereo,dataset_7_keyframe_4,0.03817673638893041
CREStereo,dataset_7_keyframe_4,0.022123373471773587
CREStereo,dataset_7_keyframe_4,0.027272330390082464
CREStereo,dataset_7_keyframe_4,0.022829151153564452
CREStereo,dataset_7_keyframe_4,0.020433773651966074
CREStereo,dataset_7_keyframe_4,0.022132705160453493
CREStereo,dataset_7_keyframe_4,0.02333142725813898
CREStereo,dataset_7_keyframe_4,0.05814249095232364
CREStereo,dataset_7_keyframe_4,0.017234616561842112
CREStereo,dataset_7_keyframe_4,0.012695646128638743
CREStereo,dataset_7_keyframe_4,0.012210987170814222
CREStereo,dataset_7_keyframe_4,0.0076297380963168
CREStereo,dataset_7_keyframe_4,0.011586761298329465
CREStereo,dataset_7_keyframe_4,0.0078285227822994
CREStereo,dataset_7_keyframe_4,0.007941550575196743
CREStereo,dataset_7_keyframe_4,0.01300383082541595
CREStereo,dataset_7_keyframe_4,0.008161502725937787
CREStereo,dataset_7_keyframe_4,0.009742520162178768
CREStereo,dataset_7_keyframe_4,0.01401185387059262
CREStereo,dataset_7_keyframe_4,0.0035949467562368786
CREStereo,dataset_7_keyframe_4,0.005362957582345458
CREStereo,dataset_7_keyframe_4,0.005205153322767937
CREStereo,dataset_7_keyframe_4,0.00420357726869129
CREStereo,dataset_7_keyframe_4,0.004094174089987716
CREStereo,dataset_7_keyframe_4,0.004179112005344916
CREStereo,dataset_7_keyframe_4,0.007761138456839102
CREStereo,dataset_7_keyframe_4,0.006891515028172469
CREStereo,dataset_7_keyframe_4,0.00722665244882757
CREStereo,dataset_7_keyframe_4,0.005343628401803498
CREStereo,dataset_7_keyframe_4,0.0026285699557575233
CREStereo,dataset_7_keyframe_4,0.0023735147891658366
CREStereo,dataset_7_keyframe_4,0.003365031288712836
CREStereo,dataset_7_keyframe_4,0.005458022218371492
CREStereo,dataset_7_keyframe_4,0.002966742361745527
CREStereo,dataset_7_keyframe_4,0.0016543550805731134
CREStereo,dataset_7_keyframe_4,0.0095546471445184
CREStereo,dataset_7_keyframe_4,0.010719329203635539
CREStereo,dataset_7_keyframe_4,0.008430660115501094
CREStereo,dataset_7_keyframe_4,0.004582353848129956
CREStereo,dataset_7_keyframe_4,0.008156320323114809
CREStereo,dataset_7_keyframe_4,0.0036188334953494187
CREStereo,dataset_7_keyframe_4,0.00511538054414852
CREStereo,dataset_7_keyframe_4,0.002817566715069671
CREStereo,dataset_7_keyframe_4,0.002272028981903453
CREStereo,dataset_7_keyframe_4,0.005715864676016348
CREStereo,dataset_7_keyframe_4,0.0034439191652860255
CREStereo,dataset_7_keyframe_4,0.0014364819051368443
CREStereo,dataset_7_keyframe_4,0.0
CREStereo,dataset_7_keyframe_4,0.0010909541960685484
CREStereo,dataset_7_keyframe_4,0.0018160103926609132
CREStereo,dataset_7_keyframe_4,0.005084776960854712
CREStereo,dataset_7_keyframe_4,0.0
CREStereo,dataset_7_keyframe_4,0.0
CREStereo,dataset_7_keyframe_4,0.0016532870990227473
CREStereo,dataset_7_keyframe_4,0.002061111650216892
CREStereo,dataset_7_keyframe_4,0.0007428280320990995
CREStereo,dataset_7_keyframe_4,0.004415431145812313
CREStereo,dataset_7_keyframe_4,0.0005451458087865857
CREStereo,dataset_7_keyframe_4,0.0
CREStereo,dataset_7_keyframe_4,0.001933189148598529
CREStereo,dataset_7_keyframe_4,0.0
CREStereo,dataset_7_keyframe_4,0.00046031924753426657
CREStereo,dataset_7_keyframe_4,0.001349743121841048
CREStereo,dataset_7_keyframe_4,0.0023299942553882866
CREStereo,dataset_7_keyframe_4,0.005169366087232318
CREStereo,dataset_7_keyframe_4,0.003530154311866091
CREStereo,dataset_7_keyframe_4,0.004383339200701032
CREStereo,dataset_7_keyframe_4,0.0006170796824025584
CREStereo,dataset_7_keyframe_4,0.005111053860935338
CREStereo,dataset_7_keyframe_4,0.002675273814386698
CREStereo,dataset_7_keyframe_4,0.0011887615674162563
CREStereo,dataset_7_keyframe_4,0.0023286468991121217
CREStereo,dataset_7_keyframe_4,0.0
CREStereo,dataset_7_keyframe_4,0.0014239100666789265
CREStereo,dataset_7_keyframe_4,0.00344249829143083
CREStereo,dataset_7_keyframe_4,0.0021179227063255588
CREStereo,dataset_7_keyframe_4,0.009324112960270473
CREStereo,dataset_7_keyframe_4,0.003013135762232256
CREStereo,dataset_7_keyframe_4,0.0016363880694558043
CREStereo,dataset_7_keyframe_4,0.0035192838279149864
CREStereo,dataset_7_keyframe_4,0.001070827825524
CREStereo,dataset_7_keyframe_4,0.0015847800207919763
CREStereo,dataset_7_keyframe_4,0.004939677467482919
CREStereo,dataset_7_keyframe_4,0.0066821830978721
CREStereo,dataset_7_keyframe_4,0.01788998964264637
CREStereo,dataset_7_keyframe_4,0.008016217008550116
CREStereo,dataset_7_keyframe_4,0.00673134494246098
CREStereo,dataset_7_keyframe_4,0.0023297341931767823
CREStereo,dataset_7_keyframe_4,0.013188053699249917
CREStereo,dataset_7_keyframe_4,0.0052484508071626934
CREStereo,dataset_7_keyframe_4,0.0052543976267830275
CREStereo,dataset_7_keyframe_4,0.005136906645680202
CREStereo,dataset_7_keyframe_4,0.004065229111358899
CREStereo,dataset_7_keyframe_4,0.0033030305855005168
CREStereo,dataset_7_keyframe_4,0.006490316778091487
CREStereo,dataset_7_keyframe_4,0.004294412913339915
CREStereo,dataset_7_keyframe_4,0.002332631279440487
CREStereo,dataset_7_keyframe_4,0.005859023290323027
CREStereo,dataset_7_keyframe_4,0.0034350894746326263
CREStereo,dataset_7_keyframe_4,0.0039696389702475
CREStereo,dataset_7_keyframe_4,0.003547555722367649
CREStereo,dataset_7_keyframe_4,0.004984052857356285
CREStereo,dataset_7_keyframe_4,0.0056242875077507715
CREStereo,dataset_7_keyframe_4,0.005006838653047206
CREStereo,dataset_7_keyframe_4,0.005140461297420406
CREStereo,dataset_7_keyframe_4,0.006839577684697416
CREStereo,dataset_7_keyframe_4,0.0036000789740146736
CREStereo,dataset_7_keyframe_4,0.00670931657527593
CREStereo,dataset_7_keyframe_4,0.0022133154027602253
CREStereo,dataset_7_keyframe_4,0.0066191578342903795
CREStereo,dataset_7_keyframe_4,0.0061232834917059695
CREStereo,dataset_7_keyframe_4,0.005339898617071139
CREStereo,dataset_7_keyframe_4,0.005878508751778275
CREStereo,dataset_7_keyframe_4,0.006430194907112034
CREStereo,dataset_7_keyframe_4,0.010162946789763695
CREStereo,dataset_7_keyframe_4,0.0078305708789409
CREStereo,dataset_7_keyframe_4,0.005792977212583227
CREStereo,dataset_7_keyframe_4,0.0037478904562138196
CREStereo,dataset_7_keyframe_4,0.004927991487302503
CREStereo,dataset_7_keyframe_4,0.003848195601139825
CREStereo,dataset_7_keyframe_4,0.008501230889532764
CREStereo,dataset_7_keyframe_4,0.00599920161636421
CREStereo,dataset_7_keyframe_4,0.007045811169768033
CREStereo,dataset_7_keyframe_4,0.006066450336635513
CREStereo,dataset_7_keyframe_4,0.010370982872260796
CREStereo,dataset_7_keyframe_4,0.010835222802307929
CREStereo,dataset_7_keyframe_4,0.00912653286527664
CREStereo,dataset_7_keyframe_4,0.0064809785634985465
CREStereo,dataset_7_keyframe_4,0.00633609502211861
CREStereo,dataset_7_keyframe_4,0.006548966460985175
CREStereo,dataset_7_keyframe_4,0.009145444631576538
CREStereo,dataset_7_keyframe_4,0.006669097680311937
CREStereo,dataset_7_keyframe_4,0.00986188795508408
CREStereo,dataset_7_keyframe_4,0.00648550569264748
CREStereo,dataset_7_keyframe_4,0.008700419086997242
CREStereo,dataset_7_keyframe_4,0.012900614200678086
CREStereo,dataset_7_keyframe_4,0.0258778698982731
CREStereo,dataset_7_keyframe_4,0.01161910911758027
CREStereo,dataset_7_keyframe_4,0.07736250224866364
CREStereo,dataset_7_keyframe_4,0.07177623401988636
CREStereo,dataset_7_keyframe_4,0.048718061350812816
CREStereo,dataset_7_keyframe_4,0.018815052609483737
CREStereo,dataset_7_keyframe_4,0.012736271484505696
CREStereo,dataset_7_keyframe_4,0.04026637743878108
CREStereo,dataset_7_keyframe_4,0.05720154800757164
CREStereo,dataset_7_keyframe_4,0.028748401375704034
CREStereo,dataset_7_keyframe_4,0.04529260015137913
CREStereo,dataset_7_keyframe_4,0.14135090430178235
CREStereo,dataset_7_keyframe_4,0.136464952442744
CREStereo,dataset_7_keyframe_4,0.22115797915701138
CREStereo,dataset_7_keyframe_4,0.2518805609809028
CREStereo,dataset_7_keyframe_4,0.23861088539237407
CREStereo,dataset_7_keyframe_4,0.24826261732313368
CREStereo,dataset_7_keyframe_4,0.16111173829832276
CREStereo,dataset_7_keyframe_4,0.027910212606503157
CREStereo,dataset_7_keyframe_4,0.025643192460512547
CREStereo,dataset_7_keyframe_4,0.015592317581176757
CREStereo,dataset_7_keyframe_4,0.032678345449609694
CREStereo,dataset_7_keyframe_4,0.03188278464923151
CREStereo,dataset_7_keyframe_4,0.027145768304950527
CREStereo,dataset_7_keyframe_4,0.03560846843076556
CREStereo,dataset_7_keyframe_4,0.023999130658510715
CREStereo,dataset_7_keyframe_4,0.0258198795111283
CREStereo,dataset_7_keyframe_4,0.020977055772821954
CREStereo,dataset_7_keyframe_4,0.012437085677577198
CREStereo,dataset_7_keyframe_4,0.01346979549224364
CREStereo,dataset_7_keyframe_4,0.011955263807966902
CREStereo,dataset_7_keyframe_4,0.008260624749319894
CREStereo,dataset_7_keyframe_4,0.007936570763902489
CREStereo,dataset_7_keyframe_4,0.02016560409380042
CREStereo,dataset_7_keyframe_4,0.020994582019009434
CREStereo,dataset_7_keyframe_4,0.02419983782387305
CREStereo,dataset_7_keyframe_4,0.015079658618871717
CREStereo,dataset_7_keyframe_4,0.033503968607295646
CREStereo,dataset_7_keyframe_4,0.07852516799676613
CREStereo,dataset_7_keyframe_4,0.03035247052302126
CREStereo,dataset_7_keyframe_4,0.045036545681087885
CREStereo,dataset_7_keyframe_4,0.06514495302481481
CREStereo,dataset_7_keyframe_4,0.03582965152364381
CREStereo,dataset_7_keyframe_4,0.03231611917185229
CREStereo,dataset_7_keyframe_4,0.019611037572224935
CREStereo,dataset_7_keyframe_4,0.01952045251710496
CREStereo,dataset_7_keyframe_4,0.018768243949506536
CREStereo,dataset_7_keyframe_4,0.010022835240829588
CREStereo,dataset_7_keyframe_4,0.01255309301630324
CREStereo,dataset_7_keyframe_4,0.017818729615403244
CREStereo,dataset_7_keyframe_4,0.02035716727927879
CREStereo,dataset_7_keyframe_4,0.01662086158670405
CREStereo,dataset_7_keyframe_4,0.011188591851128473
CREStereo,dataset_7_keyframe_4,0.02192328044346401
CREStereo,dataset_7_keyframe_4,0.025506420411925385
CREStereo,dataset_7_keyframe_4,0.016806587669419948
CREStereo,dataset_7_keyframe_4,0.015361974339285297
CREStereo,dataset_7_keyframe_4,0.007757761780644806
CREStereo,dataset_7_keyframe_4,0.008824434934877882
CREStereo,dataset_7_keyframe_4,0.010436675388132612
CREStereo,dataset_7_keyframe_4,0.014865705175808805
CREStereo,dataset_7_keyframe_4,0.014257386007022449
CREStereo,dataset_7_keyframe_4,0.02640711294638144
CREStereo,dataset_7_keyframe_4,0.011110191671257345
CREStereo,dataset_7_keyframe_4,0.019847249503087517
CREStereo,dataset_7_keyframe_4,0.02102835418262521
CREStereo,dataset_7_keyframe_4,0.013707018998184044
CREStereo,dataset_7_keyframe_4,0.014397464273295878
CREStereo,dataset_7_keyframe_4,0.01579037123319635
CREStereo,dataset_7_keyframe_4,0.02768781298682803
CREStereo,dataset_7_keyframe_4,0.026284977579801277
CREStereo,dataset_7_keyframe_4,0.02462003576500682
CREStereo,dataset_7_keyframe_4,0.02580689027976086
CREStereo,dataset_7_keyframe_4,0.017508299556779273
CREStereo,dataset_7_keyframe_4,0.030459515914357378
CREStereo,dataset_7_keyframe_4,0.030027776885768864
CREStereo,dataset_7_keyframe_4,0.01948200955110438
CREStereo,dataset_7_keyframe_4,0.013244345568228458
CREStereo,dataset_7_keyframe_4,0.0229788010378918
CREStereo,dataset_7_keyframe_4,0.01736783169191829
CREStereo,dataset_7_keyframe_4,0.01679766539371375
CREStereo,dataset_7_keyframe_4,0.018678373365259883
CREStereo,dataset_7_keyframe_4,0.003963686200217907
CREStereo,dataset_7_keyframe_4,0.0004324872500497964
CREStereo,dataset_7_keyframe_4,0.008220508084659689
CREStereo,dataset_7_keyframe_4,0.013504143023408974
CREStereo,dataset_7_keyframe_4,0.014783010736617752
CREStereo,dataset_7_keyframe_4,0.0034723610713564114
CREStereo,dataset_7_keyframe_4,0.012551334064468565
CREStereo,dataset_7_keyframe_4,0.031213998794555664
CREStereo,dataset_7_keyframe_4,0.013836089878866118
CREStereo,dataset_7_keyframe_4,0.012722474719406268
CREStereo,dataset_7_keyframe_4,0.04572144917079381
CREStereo,dataset_7_keyframe_4,0.04267184734344483
CREStereo,dataset_7_keyframe_4,0.08369902104281923
CREStereo,dataset_7_keyframe_4,0.07059838820476921
CREStereo,dataset_7_keyframe_4,0.08627771448206019
CREStereo,dataset_7_keyframe_4,0.09050144835146601
CREStereo,dataset_7_keyframe_4,0.06940138339996338
CREStereo,dataset_7_keyframe_4,0.13639301272994236
CREStereo,dataset_7_keyframe_4,0.08225371407680825
CREStereo,dataset_7_keyframe_4,0.15912414493417382
CREStereo,dataset_7_keyframe_4,0.105591349082418
CREStereo,dataset_7_keyframe_4,0.1751465845589686
CREStereo,dataset_7_keyframe_4,0.032827524038461536
CREStereo,dataset_7_keyframe_4,0.03632558947024138
CREStereo,dataset_7_keyframe_4,0.2341426648591694
CREStereo,dataset_7_keyframe_4,0.14050682554853725
CREStereo,dataset_7_keyframe_4,0.09596556484109105
CREStereo,dataset_7_keyframe_4,0.0056338628133138025
CREStereo,dataset_7_keyframe_4,0.03690883091517857
CREStereo,dataset_7_keyframe_4,0.0
CREStereo,dataset_7_keyframe_4,0.010812846097079191
CREStereo,dataset_7_keyframe_4,0.021669551304408483
CREStereo,dataset_7_keyframe_4,0.07512215645082536
CREStereo,dataset_7_keyframe_4,0.10065503553910689
CREStereo,dataset_7_keyframe_4,0.060624885559082034
CREStereo,dataset_7_keyframe_4,0.2276782989501953
CREStereo,dataset_7_keyframe_4,0.0
CREStereo,dataset_7_keyframe_4,1.6202125549316406
CREStereo,dataset_7_keyframe_4,1.8962478637695312
CREStereo,dataset_7_keyframe_4,1.498697280883789
CREStereo,dataset_7_keyframe_4,2.4489974975585938
CREStereo,dataset_7_keyframe_4,1.4410667419433594
CREStereo,dataset_7_keyframe_4,0.1040182113647461
CREStereo,dataset_7_keyframe_4,0.0
CREStereo,dataset_7_keyframe_4,0.712080717086792
CREStereo,dataset_7_keyframe_4,1.0221178266737196
CREStereo,dataset_7_keyframe_4,0.39966559410095215
CREStereo,dataset_7_keyframe_4,0.14952099323272705
CREStereo,dataset_7_keyframe_4,0.4350179672241211
CREStereo,dataset_7_keyframe_4,0.0
CREStereo,dataset_7_keyframe_4,0.0
CREStereo,dataset_7_keyframe_4,0.31591598510742186
CREStereo,dataset_7_keyframe_4,0.26210975646972656
CREStereo,dataset_7_keyframe_4,0.06655972178389387
CREStereo,dataset_7_keyframe_4,0.020312020944994548
CREStereo,dataset_7_keyframe_4,0.0051472705343495245
CREStereo,dataset_7_keyframe_4,0.0
CREStereo,dataset_7_keyframe_4,0.006272413292709662
CREStereo,dataset_7_keyframe_4,0.07455531033602628
CREStereo,dataset_7_keyframe_4,0.07817843188978221
CREStereo,dataset_7_keyframe_4,0.03634879702613467
CREStereo,dataset_7_keyframe_4,0.0046096653133243706
CREStereo,dataset_7_keyframe_4,0.0
CREStereo,dataset_7_keyframe_4,0.0
CREStereo,dataset_7_keyframe_4,0.023517724239464962
CREStereo,dataset_7_keyframe_4,0.15304596193375125
CREStereo,dataset_7_keyframe_4,0.013633138483220881
CREStereo,dataset_7_keyframe_4,0.000959693838696961
CREStereo,dataset_7_keyframe_4,0.0004016558329264323
CREStereo,dataset_7_keyframe_4,0.0010405071711136122
CREStereo,dataset_7_keyframe_4,0.024520072616448924
CREStereo,dataset_7_keyframe_4,0.0017936873610002282
CREStereo,dataset_7_keyframe_4,0.0006273041910199976
CREStereo,dataset_7_keyframe_4,0.003298705732318717
CREStereo,dataset_7_keyframe_4,0.0030400336205542505
CREStereo,dataset_7_keyframe_4,0.011145067214965821
CREStereo,dataset_7_keyframe_4,0.0
CREStereo,dataset_7_keyframe_4,0.0020453713156960225
CREStereo,dataset_7_keyframe_4,0.0127320556640625
CREStereo,dataset_7_keyframe_4,0.031856152746412486
CREStereo,dataset_7_keyframe_4,0.014742150902748108
CREStereo,dataset_7_keyframe_4,0.03125958482758338
CREStereo,dataset_7_keyframe_4,0.0010486264382639238
CREStereo,dataset_7_keyframe_4,0.0037588836453485153
CREStereo,dataset_7_keyframe_4,0.0035428314208984374
CREStereo,dataset_7_keyframe_4,0.004329334605823864
CREStereo,dataset_7_keyframe_4,0.022525596618652343
CREStereo,dataset_7_keyframe_4,0.01893307229746943
CREStereo,dataset_7_keyframe_4,0.023862272069074104
CREStereo,dataset_7_keyframe_4,0.041383636474609374
CREStereo,dataset_7_keyframe_4,0.08302586006395744
CREStereo,dataset_7_keyframe_4,0.03282705167444741
CREStereo,dataset_7_keyframe_4,0.004094576313547845
CREStereo,dataset_7_keyframe_4,0.009660826789008247
CREStereo,dataset_7_keyframe_4,0.014701555853020656
CREStereo,dataset_7_keyframe_4,0.0
CREStereo,dataset_7_keyframe_4,0.0007229580241403762
CREStereo,dataset_7_keyframe_4,0.1357693753000033
CREStereo,dataset_7_keyframe_4,0.21195944062956087
CREStereo,dataset_7_keyframe_4,0.17415293331803947
CREStereo,dataset_7_keyframe_4,0.0
CREStereo,dataset_7_keyframe_4,0.06169669643329207
CREStereo,dataset_7_keyframe_4,0.00029844461485396985
CREStereo,dataset_7_keyframe_4,0.0015241403899124365
CREStereo,dataset_7_keyframe_4,0.0002924467855955893
CREStereo,dataset_7_keyframe_4,0.06119843924917826
CREStereo,dataset_7_keyframe_4,0.011408846277251208
CREStereo,dataset_7_keyframe_4,0.002311288429598503
CREStereo,dataset_7_keyframe_4,0.0
CREStereo,dataset_7_keyframe_4,0.0055012735979111035
CREStereo,dataset_7_keyframe_4,0.0
CREStereo,dataset_7_keyframe_4,0.013269390828809024
CREStereo,dataset_7_keyframe_4,0.001797992561867083
CREStereo,dataset_7_keyframe_4,0.020776707283069667
CREStereo,dataset_7_keyframe_4,0.013862212680842837
CREStereo,dataset_7_keyframe_4,0.022681180168600643
CREStereo,dataset_7_keyframe_4,0.01800803006705591
CREStereo,dataset_7_keyframe_4,0.043026534086631756
CREStereo,dataset_7_keyframe_4,0.020655982150992805
CREStereo,dataset_7_keyframe_4,0.001309271846714786
CREStereo,dataset_7_keyframe_4,0.04013030230998993
CREStereo,dataset_7_keyframe_4,0.046029019015869636
CREStereo,dataset_7_keyframe_4,0.05505987506046473
CREStereo,dataset_7_keyframe_4,0.06974145317819795
CREStereo,dataset_7_keyframe_4,0.059629802556000935
CREStereo,dataset_7_keyframe_4,0.018842708084369025
CREStereo,dataset_7_keyframe_4,0.06881323885966024
CREStereo,dataset_7_keyframe_4,0.05750096378041737
CREStereo,dataset_7_keyframe_4,0.02701860847541386
CREStereo,dataset_7_keyframe_4,0.01384263762628845
CREStereo,dataset_7_keyframe_4,0.050625698907034736
CREStereo,dataset_7_keyframe_4,0.0335191047130066
CREStereo,dataset_7_keyframe_4,0.03686830770000552
CREStereo,dataset_7_keyframe_4,0.05589387408294131
CREStereo,dataset_7_keyframe_4,0.003989477415342588
CREStereo,dataset_7_keyframe_4,0.007604729117648971
CREStereo,dataset_7_keyframe_4,0.005087359531505688
CREStereo,dataset_7_keyframe_4,0.04816659513886992
CREStereo,dataset_7_keyframe_4,0.034682577818280325
CREStereo,dataset_7_keyframe_4,0.02760652178212216
CREStereo,dataset_7_keyframe_4,0.016616069072352968
CREStereo,dataset_7_keyframe_4,0.020568312791289477
CREStereo,dataset_7_keyframe_4,0.016681510199336218
CREStereo,dataset_7_keyframe_4,0.05950814506611639
CREStereo,dataset_7_keyframe_4,0.08522078647977145
CREStereo,dataset_7_keyframe_4,0.010466975727300534
CREStereo,dataset_7_keyframe_4,0.04764625563550351
CREStereo,dataset_7_keyframe_4,0.02783377993423327
CREStereo,dataset_7_keyframe_4,0.04459317525227865
CREStereo,dataset_7_keyframe_4,0.025773664757057474
CREStereo,dataset_7_keyframe_4,0.08744810611829845
CREStereo,dataset_7_keyframe_4,0.08452757096775358
CREStereo,dataset_7_keyframe_4,0.11291681088029408
CREStereo,dataset_7_keyframe_4,0.07255345635523451
CREStereo,dataset_7_keyframe_4,0.03830509534889767
CREStereo,dataset_7_keyframe_4,0.08205558354466844
CREStereo,dataset_7_keyframe_4,0.07176634402257995
CREStereo,dataset_7_keyframe_4,0.0457540522321179
CREStereo,dataset_7_keyframe_4,0.05329822390953417
CREStereo,dataset_7_keyframe_4,0.1046696630995513
CREStereo,dataset_7_keyframe_4,0.07953389246660963
CREStereo,dataset_7_keyframe_4,0.09405489914289868
CREStereo,dataset_7_keyframe_4,0.05971117548459347
CREStereo,dataset_7_keyframe_4,0.05487293210522882
CREStereo,dataset_7_keyframe_4,0.026940898702602193
CREStereo,dataset_7_keyframe_4,0.07685709859660728
CREStereo,dataset_7_keyframe_4,0.04592995596404123
CREStereo,dataset_7_keyframe_4,0.08368624683512683
CREStereo,dataset_7_keyframe_4,0.060542252438127504
CREStereo,dataset_7_keyframe_4,0.04040639126887087
CREStereo,dataset_7_keyframe_4,0.02442018191019694
CREStereo,dataset_7_keyframe_4,0.03961931244801667
CREStereo,dataset_7_keyframe_4,0.030804961618750987
CREStereo,dataset_7_keyframe_4,0.01398484748706483
CREStereo,dataset_7_keyframe_4,0.03616025631244366
CREStereo,dataset_7_keyframe_4,0.023613201141357423
CREStereo,dataset_7_keyframe_4,0.01584106671928179
CREStereo,dataset_7_keyframe_4,0.025800749834846048
CREStereo,dataset_7_keyframe_4,0.01655666916458695
CREStereo,dataset_7_keyframe_4,0.012416096620781476
CREStereo,dataset_7_keyframe_4,0.025414704759312297
CREStereo,dataset_7_keyframe_4,0.023773873206412437
CREStereo,dataset_7_keyframe_4,0.04235878831637885
CREStereo,dataset_7_keyframe_4,0.020720314011121857
CREStereo,dataset_7_keyframe_4,0.032959087474926096
CREStereo,dataset_7_keyframe_4,0.03840796808811782
CREStereo,dataset_7_keyframe_4,0.03460005526140933
CREStereo,dataset_7_keyframe_4,0.04749277485159291
CREStereo,dataset_7_keyframe_4,0.03516441248289686
CREStereo,dataset_7_keyframe_4,0.03651886491108482
CREStereo,dataset_7_keyframe_4,0.046956773500967296
CREStereo,dataset_7_keyframe_4,0.026734202376035885
CREStereo,dataset_7_keyframe_4,0.0552235539279767
CREStereo,dataset_7_keyframe_4,0.03190108420143665
CREStereo,dataset_7_keyframe_4,0.05312237209743924
CREStereo,dataset_7_keyframe_4,0.05021234184448468
CREStereo,dataset_7_keyframe_4,0.04955078153574511
CREStereo,dataset_7_keyframe_4,0.03605601315922399
CREStereo,dataset_7_keyframe_4,0.0554012471637312
CREStereo,dataset_7_keyframe_4,0.043086246240918884
CREStereo,dataset_7_keyframe_4,0.04965318847890101
CREStereo,dataset_7_keyframe_4,0.08110107681476326
CREStereo,dataset_7_keyframe_4,0.03405710563805825
CREStereo,dataset_7_keyframe_4,0.049885251517398484
CREStereo,dataset_7_keyframe_4,0.04356536713556551
CREStereo,dataset_7_keyframe_4,0.02615821706077267
CREStereo,dataset_7_keyframe_4,0.01801467391679872
CREStereo,dataset_7_keyframe_4,0.03555545499247889
CREStereo,dataset_7_keyframe_4,0.04057852998227179
CREStereo,dataset_7_keyframe_4,0.028315829155140353
CREStereo,dataset_7_keyframe_4,0.021592351287721172
CREStereo,dataset_7_keyframe_4,0.022534549006163845
CREStereo,dataset_7_keyframe_4,0.04035058880217687
CREStereo,dataset_7_keyframe_4,0.016850307069975753
CREStereo,dataset_7_keyframe_4,0.01186873035360003
CREStereo,dataset_7_keyframe_4,0.028358577122198088
CREStereo,dataset_7_keyframe_4,0.035261704168125796
CREStereo,dataset_7_keyframe_4,0.03860997629689646
CREStereo,dataset_7_keyframe_4,0.02230610942323212
CREStereo,dataset_7_keyframe_4,0.021419221383553965
CREStereo,dataset_7_keyframe_4,0.010518744537041049
CREStereo,dataset_7_keyframe_4,0.03096165119762152
CREStereo,dataset_7_keyframe_4,0.03166419715435557
CREStereo,dataset_7_keyframe_4,0.03323892061827613
CREStereo,dataset_7_keyframe_4,0.026198088306270233
CREStereo,dataset_7_keyframe_4,0.014615139919044697
CREStereo,dataset_7_keyframe_4,0.01733122718593783
CREStereo,dataset_7_keyframe_4,0.012735831012219982
CREStereo,dataset_7_keyframe_4,0.042715960871564214
CREStereo,dataset_7_keyframe_4,0.03202582451990779
CREStereo,dataset_7_keyframe_4,0.01751462655474049
CREStereo,dataset_7_keyframe_4,0.017260463742444113
CREStereo,dataset_7_keyframe_4,0.025800573309198813
CREStereo,dataset_7_keyframe_4,0.03914985133380425
CREStereo,dataset_7_keyframe_4,0.04040069920170006
CREStereo,dataset_7_keyframe_4,0.08155057470553115
CREStereo,dataset_7_keyframe_4,0.0264448044274124
CREStereo,dataset_7_keyframe_4,0.09151334733047721
CREStereo,dataset_7_keyframe_4,0.10557945607748968
CREStereo,dataset_7_keyframe_4,0.12669025160594077
CREStereo,dataset_7_keyframe_4,0.19194733400115443
CREStereo,dataset_7_keyframe_4,0.16650481905255998
CREStereo,dataset_7_keyframe_4,0.2983850492101137
CREStereo,dataset_7_keyframe_4,0.09017118689132063
